problem_id,athlete,attempt,seq,limb,hold
WCF2025_M3,MEICHI NARASAKI,3,1,LH,H3-0
WCF2025_M3,MEICHI NARASAKI,3,1,RH,H5-0
WCF2025_M3,MEICHI NARASAKI,3,1,LL,H1-3
WCF2025_M3,MEICHI NARASAKI,3,1,RL,H2-0
WCF2025_M3,MEICHI NARASAKI,3,2,LH,H7-0
WCF2025_M3,MEICHI NARASAKI,4,1,LH,H3-0
WCF2025_M3,MEICHI NARASAKI,4,1,RH,H5-0
WCF2025_M3,MEICHI NARASAKI,4,1,LL,H1-3
WCF2025_M3,MEICHI NARASAKI,4,1,RL,H2-0
WCF2025_M3,MEICHI NARASAKI,4,2,LH,H7-0
WCF2025_M3,MEICHI NARASAKI,4,2,RL,H3-0
WCF2025_M3,MEICHI NARASAKI,4,3,RH,H9-0
WCF2025_M3,MEICHI NARASAKI,4,3,LL,H6-4
WCF2025_M3,MEICHI NARASAKI,4,3,LH,H10-0
WCF2025_M3,MEICHI NARASAKI,5,1,LH,H3-0
WCF2025_M3,MEICHI NARASAKI,5,1,RH,H5-0
WCF2025_M3,MEICHI NARASAKI,5,1,LL,H1-3
WCF2025_M3,MEICHI NARASAKI,5,1,RL,H2-0
WCF2025_M3,MEICHI NARASAKI,5,2,LH,H7-0
WCF2025_M3,MEICHI NARASAKI,6,1,LH,H3-0
WCF2025_M3,MEICHI NARASAKI,6,1,RH,H5-0
WCF2025_M3,MEICHI NARASAKI,6,1,LL,H1-3
WCF2025_M3,MEICHI NARASAKI,6,1,RL,H2-0
WCF2025_M3,MEICHI NARASAKI,6,2,LH,H7-0
WCF2025_M3,MEICHI NARASAKI,7,1,LH,H3-0
WCF2025_M3,MEICHI NARASAKI,7,1,RH,H5-0
WCF2025_M3,MEICHI NARASAKI,7,1,LL,H1-3
WCF2025_M3,MEICHI NARASAKI,7,1,RL,H2-0
WCF2025_M3,MEICHI NARASAKI,7,2,LH,H7-0
